Rank,Name,Score,UserList
935,京津东赛区,长方体混凝土移动工程局,'3.7409,YvanYan;BNChou2020;
936,江山赛区,老周最强,'3.7431,Tensai_Gu;
937,江山赛区,hw0002,'3.7447,hw38012314;
938,上合赛区,hw10050129,'3.752,hw10050129;
939,粤港澳赛区,S_black,'3.7697,S_black;
940,上合赛区,hw76963048,'3.7735,hw76963048;
941,成渝赛区,篮网总冠军,'3.7828,hw19088420;
942,杭厦赛区,hw58326981,'3.7853,hw58326981;
943,江山赛区,hw13743654,'3.7889,hw13743654;
944,武长赛区,Ncc-yixi,'3.7913,Ncc-yixi;
945,成渝赛区,onesmart_m,'3.7937,onesmart_m;
946,上合赛区,hw65495744,'3.8036,hw65495744;
947,京津东赛区,hw84748906,'3.8131,hw84748906;
948,江山赛区,原来比赛都是用C++的,'3.8155,sandalen;hw94436908;
949,西北赛区,hw02559310,'3.8204,hw02559310;
950,江山赛区,CCWUCMCTS,'3.822,CCWUCMCTS;
951,上合赛区,KunyuWu,'3.8283,KunyuWu;
952,京津东赛区,hw41277161,'3.8477,hw41277161;
953,粤港澳赛区,高锌高钙,'3.8504,lampLighter;wwhio_;
954,成渝赛区,hw55841801,'3.8522,hw55841801;
955,京津东赛区,hw63522018,'3.8563,hw63522018;
956,武长赛区,sunxiangjun,'3.8641,sunxiangjun;
957,武长赛区,关山口小分队,'3.8733,arceot;hw22448040;hw97746814;
958,京津东赛区,hw60460127,'3.8748,hw60460127;
959,杭厦赛区,hw63522018,'3.8791,hw63522018;
960,西北赛区,senhony,'3.8823,senhony;
961,江山赛区,我就写Java,'3.8847,hw50313089;
962,武长赛区,chenyj99,'3.8867,chenyj99;
963,京津东赛区,hw56510928,'3.8877,hw56510928;
964,杭厦赛区,张小小恩,'3.9018,ylzf0000;
965,西北赛区,hw75507949,'3.9077,hw75507949;
966,上合赛区,hw23568183,'3.9216,hw23568183;
967,成渝赛区,test_8262_123,'3.9337,test_8262_123;
968,成渝赛区,test_8803_3,'3.9352,test_8803_3;
969,江山赛区,hw85016378,'3.9353,hw85016378;
970,杭厦赛区,你们好快呀,'3.9572,hw61008130;hw06644699;Komorebis;
971,成渝赛区,12345,'3.9577,LiberBin;
972,杭厦赛区,你们都好快~,'3.9589,hw11715093;hw15491309;hw06733434;
973,江山赛区,hw63522018,'3.959,hw63522018;
974,西北赛区,EGM_EGMEGM,'3.9791,alviney_wong;
975,西北赛区,A_Z_T_,'3.9875,A_Z_T_;
976,西北赛区,大葱大葱,'4.0063,hw70151472;
977,武长赛区,EndlessOct,'4.0067,brifuture;
978,杭厦赛区,NO.1,'4.0071,hw41016612;
979,粤港澳赛区,Derfei,'4.0164,Derfei;
980,上合赛区,hw67008262,'4.0216,hw67008262;
981,京津东赛区,肉蛋葱鸡,'4.0239,miemouwu;hw88006891;
982,成渝赛区,hw13743654,'4.056,hw13743654;
983,京津东赛区,hw335188,'4.0583,hw33518827;
984,江山赛区,hw33193654,'4.0699,hw33193654;
985,武长赛区,heiziSS,'4.079,heiziSS;
986,成渝赛区,艺洋千禧,'4.0796,CaptYoung;Roy_Hall;
987,上合赛区,hw63522018,'4.0967,hw63522018;
988,上合赛区,hw28412572,'4.1039,hw28412572;
989,京津东赛区,hw51430944,'4.121,hw51430944;
990,武长赛区,hw13743654,'4.1279,hw13743654;
991,上合赛区,同济第一交通委队,'4.1359,TimorCapital;
992,京津东赛区,hw08034176,'4.1457,hw08034176;
993,西北赛区,hw97836021,'4.1873,hw97836021;
994,西北赛区,没有人比我更懂药水哥,'4.1878,zhang894112607;
995,京津东赛区,Auto-BIT,'4.1901,hw65136767;hw25157261;
996,西北赛区,塞外鱼米乡,'4.2028,zhengweiU;
997,杭厦赛区,pobin,'4.2228,pobin6;
998,江山赛区,yyyyhhhh,'4.2379,hw56054527;
999,京津东赛区,hw96234002,'4.2452,hw96234002;
1000,杭厦赛区,WH_Fly,'4.264,dddfaker;hw09862440;hw49183178;
1001,成渝赛区,hw55849069,'4.2916,hw55849069;
1002,成渝赛区,314老友记,'4.3017,hw37704816;hw69858722;Anastasia_YY;
1003,西北赛区,干就完事了,'4.3065,moon_on;
1004,成渝赛区,hw38866491,'4.3079,hw38866491;
1005,西北赛区,上上下下左右左右BABA,'4.3122,Tsunda;
1006,西北赛区,叹一句当时只道是寻常,'4.3177,sculta;
1007,江山赛区,老周很强,'4.3316,hw19498294;
1008,江山赛区,蛋炒饭,'4.357,hw36575783;
1009,粤港澳赛区,大学城南荔枝湾队,'4.3622,ddttd;
1010,上合赛区,ipadpro,'4.3663,ipadpro;
1011,上合赛区,梦付千秋星垂野,'4.3664,BugAngel;
1012,京津东赛区,minghb,'4.3908,minghb;
1013,成渝赛区,hw28412572,'4.405,hw28412572;
1014,成渝赛区,你的月亮我的心,'4.4185,hw67444782;hw17518762;xiaoZhang143;
1015,粤港澳赛区,叮当,'4.4338,Mr_silver;
1016,成渝赛区,hw39709928,'4.4339,hw39709928;
1017,成渝赛区,coding,'4.4484,hw68064105;
1018,杭厦赛区,hw02849838,'4.4556,hw02849838;
1019,成渝赛区,摸爬滚打学编程,'4.4561,hw27761548;
1020,上合赛区,hw60727119,'4.4564,hw60727119;
1021,成渝赛区,我也没想法,'4.458,hw75127522;
1022,武长赛区,hw18390835,'4.4592,hw18390835;
1023,江山赛区,嘿嘿嘿,'4.4596,hw39510694;
1024,成渝赛区,aweijx,'4.4866,aweijx;hw08784713;
1025,上合赛区,Gattaca,'4.4891,sanwoy;
1026,江山赛区,hw73788528,'4.4895,hw73788528;
1027,武长赛区,sssssssss,'4.4979,hw62116846;
1028,西北赛区,hw56510928,'4.5045,hw56510928;
1029,上合赛区,SoltedFish,'4.5071,garbageSoltedFish_PhysDeserter;
1030,武长赛区,终于等到你,'4.5155,xuehao1420132420;hw95705921;hw67353196;
1031,粤港澳赛区,三杯弄剑,'4.5255,Yongggg;
1032,粤港澳赛区,ICY2INVINCIBLE,'4.5274,ICY2INVINCIBLE;
1033,成渝赛区,hw73788528,'4.5322,hw73788528;
1034,上合赛区,鹅一样的队友,'4.5368,hw36631003;
1035,粤港澳赛区,silver,'4.5487,cjychen;
1036,京津东赛区,关灯吃面,'4.5527,hw09214471;
1037,京津东赛区,hw02849838,'4.5569,hw02849838;
1038,西北赛区,伞兵一号已就位,'4.5596,nwu_zhanghao;
1039,江山赛区,cqq2020,'4.5647,rubychen611;
1040,上合赛区,鸭一样的队友,'4.5654,hw94285367;
1041,上合赛区,hzd0328,'4.573,hzd0328;
1042,西北赛区,kakuoo,'4.5898,kakuoo;
1043,西北赛区,吸烟有害健康,'4.6039,hw18007211;
1044,武长赛区,给大佬们献上一杯卡布奇诺,'4.6363,hw12360919;hw62934984;
1045,上合赛区,hw02849838,'4.6505,hw02849838;
1046,成渝赛区,123zcc,'4.6532,zczero;
1047,粤港澳赛区,taiduohua,'4.6553,hw83136555;
1048,西北赛区,python也太慢了,'4.6623,jwjwjwzhang;
1049,京津东赛区,hw26608680,'4.6724,hw26608680;
1050,成渝赛区,我太菜了,'4.6788,yezmao;
1051,上合赛区,hasaki,'4.6929,hw95860991;
1052,粤港澳赛区,dfs_upupup,'4.693,gu0220;
1053,武长赛区,没想好叫啥的咸鱼,'4.6993,hw47611362;hw97850326;yjtyjt;
1054,杭厦赛区,ckXu_ZJU,'4.754,ckXu_ZJU;
1055,成渝赛区,西佳佳2,'4.7562,hw33361897;
1056,粤港澳赛区,hw92960653,'4.7642,risingstar_zr;
1057,江山赛区,hw51430944,'4.7686,hw51430944;
1058,粤港澳赛区,哈咯,'4.8121,hw64602094;
1059,西北赛区,试试看,'4.8261,NAVIs1mple;
1060,西北赛区,hw59059868,'4.8422,hw59059868;
1061,成渝赛区,czson,'4.8514,uestc_ccz;
1062,西北赛区,hw73566780,'4.8691,hw73566780;
1063,京津东赛区,USTB208,'4.8717,Electronic;hw57256780;hw43430558;
1064,成渝赛区,南山泉水鸡,'4.8717,fantasyLoh;easyPP;CancooCHQ;
1065,江山赛区,hw0001,'4.8929,hw47352409;
1066,西北赛区,hw97728648,'4.8939,hw97728648;
1067,西北赛区,hw91595297,'4.8994,hw91595297;
1068,西北赛区,hw45405501,'4.8995,hw45405501;
1069,成渝赛区,xiyan_5768,'4.9202,xiyan_5768;
1070,杭厦赛区,hw52949116,'4.9273,hw52949116;
1071,上合赛区,hw28234889,'4.9283,hw28234889;
1072,杭厦赛区,WenzeHDULOL,'4.9565,hw97312899;hw38025925;hw32668177;
1073,西北赛区,hw99362153,'4.9585,hw99362153;
1074,武长赛区,hw32969365,'4.9672,hw32969365;
1075,京津东赛区,r3o7b2,'4.9752,hw07603418;hw60020686;hw34541241;
1076,西北赛区,smalkang,'4.9814,smalkang;
1077,西北赛区,donghhh,'4.9897,donghhh;
1078,江山赛区,Azure0522,'5.004,Azure0522;
1079,西北赛区,fearless,'5.0275,fearless1111;
1080,江山赛区,hw26927667,'5.0289,hw26927667;
1081,上合赛区,薇鹅莉特,'5.0615,hw57954536;
1082,江山赛区,hw88007157,'5.063,hw88007157;
1083,武长赛区,武长小组,'5.0755,hw40711017;baozhixue;
1084,西北赛区,hw13230034,'5.0776,hw13230034;
1085,西北赛区,美丽北大荒,'5.0929,haokeyingrui;
1086,武长赛区,sqpj_nice,'5.1039,sqpj_nice;
1087,成渝赛区,Little_squirrel_writing_code,'5.1076,Little_squirrel_writing_code;
1088,杭厦赛区,hw93352096,'5.112,hw93352096;
1089,武长赛区,hw21811905,'5.1445,hw21811905;
1090,江山赛区,清蒸哈什蚂,'5.1487,ylf9811;hw19922261;
1091,江山赛区,Tsunaou,'5.15,Tsunaou;
1092,上合赛区,renhuanyu,'5.1516,renhuanyu;
1093,京津东赛区,浮哥牛逼,'5.1553,hw24826079;hw81950872;
1094,西北赛区,星尘远征军,'5.1599,ko-no-dio-da;LittleFall;
1095,上合赛区,hw90814215,'5.1664,hw90814215;
1096,成渝赛区,LLAmber,'5.1669,LLAmber;
1097,江山赛区,LeoDarcy,'5.1706,LeoDarcy;
1098,江山赛区,hw08034176,'5.1996,hw08034176;
1099,杭厦赛区,aaaa,'5.2237,hw29960420;
1100,京津东赛区,sigsers,'5.2258,madd2014;GDong111;hw11426387;
1101,武长赛区,jodan_luo,'5.2449,jodan_luo;
1102,江山赛区,Human Learning,'5.2597,hw82678275;jiangjiangzuijiang;
1103,武长赛区,hw08034176,'5.2671,hw08034176;
1104,西北赛区,keyword,'5.2785,keyword;
1105,上合赛区,jamlke,'5.288,jamlke;
1106,杭厦赛区,hw08034176,'5.3025,hw08034176;
1107,成渝赛区,西佳佳,'5.3149,hw27442386;
1108,上合赛区,hw58268376,'5.3592,hw58268376;
1109,江山赛区,HMM,'5.3603,hw31203258;
1110,杭厦赛区,hw18274874,'5.3835,hw18274874;
1111,京津东赛区,hw28412572,'5.3868,hw28412572;
1112,京津东赛区,qYinan,'5.4098,qYinan;
1113,江山赛区,不太会打加一队,'5.4138,bthd_jyf;
1114,江山赛区,发量惊人,'5.4176,BubbleTeapot;hw50018724;hw90124044;
1115,成渝赛区,小松鼠来敲代码呀,'5.4295,hw2926225800;
1116,西北赛区,tamlovincy,'5.446,tamlovincy;
1117,江山赛区,ngnrjxw,'5.4725,ngnrjxw;
1118,成渝赛区,hw07883901,'5.4757,hw07883901;
1119,武长赛区,太难了QAQ,'5.4813,hw13508875;
1120,杭厦赛区,ANT,'5.5113,hw61012688;
1121,成渝赛区,hw53636925,'5.5273,hw53636925;
1122,西北赛区,hty_xjtu,'5.5494,hty_xjtu;
1123,成渝赛区,WYFXJHW,'5.588,WYFXJHW;
1124,西北赛区,hwx709302,'5.5948,hwx709302;
1125,粤港澳赛区,hwx709302,'5.5948,hwx709302;
1126,粤港澳赛区,uestc_ccz,'5.6071,uestc_ccz;
1127,杭厦赛区,hwx709302,'5.6086,hwx709302;
1128,海外赛区,hwx709302,'5.6142,hwx709302;
1129,京津东赛区,uestc_ccz,'5.6151,uestc_ccz;
1130,杭厦赛区,DoreenLing,'5.6153,DoreenLing;
1131,京津东赛区,hwx709302,'5.616,hwx709302;
1132,成渝赛区,hw22835227,'5.6168,hw22835227;
1133,上合赛区,DoreenLing,'5.6173,DoreenLing;
1134,京津东赛区,DoreenLing,'5.6178,DoreenLing;
1135,上合赛区,hwx709302,'5.6198,hwx709302;
1136,江山赛区,uestc_ccz,'5.6212,uestc_ccz;
1137,上合赛区,uestc_ccz,'5.6223,uestc_ccz;
1138,江山赛区,黑鸭黑鸭,'5.634,hw19421776;
1139,武长赛区,武理取闹两憨批,'5.6358,ddmm_whut;zhanyang666;hw64809223;
1140,粤港澳赛区,Arrow,'5.6396,donaldsu;
1141,江山赛区,Poemanfurture,'5.6468,Poemanfurture;
1142,成渝赛区,刚学冒泡排序,'5.6515,hw23827551;
1143,海外赛区,uestc_ccz,'5.6531,uestc_ccz;
1144,海外赛区,Poemanfurture,'5.6531,Poemanfurture;
1145,成渝赛区,hw09461151,'5.6562,hw09461151;
1146,武长赛区,uestc_ccz,'5.6567,uestc_ccz;
1147,江山赛区,hwx709302,'5.6606,hwx709302;
1148,江山赛区,O(n),'5.6619,aiguoth;fish_in_the_air;SunnyHahah;
1149,上合赛区,Poemanfurture,'5.6626,Poemanfurture;
1150,江山赛区,DoreenLing,'5.6693,DoreenLing;
1151,成渝赛区,Poemanfurture,'5.6975,Poemanfurture;
1152,成渝赛区,DoreenLing,'5.6983,DoreenLing;
1153,武长赛区,DoreenLing,'5.7075,DoreenLing;
1154,上合赛区,JAVAer不配拥有姓名吗,'5.7088,hw52447984;hw78633441;hw02455549;
1155,西北赛区,DoreenLing,'5.7122,DoreenLing;
1156,海外赛区,DoreenLing,'5.7122,DoreenLing;
1157,成渝赛区,hw85929612,'5.7161,hw85929612;
1158,粤港澳赛区,DoreenLing,'5.7166,DoreenLing;
1159,西北赛区,uestc_ccz,'5.7176,uestc_ccz;
1160,武长赛区,hwx709302,'5.7285,hwx709302;
1161,杭厦赛区,Csn1889,'5.78,Csn1889;
1162,杭厦赛区,hw10126301,'5.784,hw10126301;
1163,江山赛区,伏地魔,'5.8176,hw72778315;
1164,京津东赛区,zzz,'5.818,doubleQ;
1165,杭厦赛区,中华民族不畏新冠,'5.8355,hw57437763;
1166,杭厦赛区,菜鸡,'5.8626,hw98498297;
1167,西北赛区,hw09054337,'5.868,hw09054337;
1168,成渝赛区,hw91346810,'5.8791,hw91346810;
1169,武长赛区,hw57490158,'5.8866,hw57490158;
1170,京津东赛区,DQ9999,'5.9259,DQ9999;
1171,西北赛区,t123456,'5.9431,hw32563906;
1172,杭厦赛区,菜比联盟冲鸭,'5.9444,yingyk;hw94901462;Aromasf;
1173,粤港澳赛区,hw43948465,'5.9514,hw43948465;
1174,成渝赛区,请输入新的团队名称,'5.9644,IJustTryTry;zebrawang;
1175,成渝赛区,upsoar,'5.9851,upsoar;
1176,京津东赛区,hw27363490,'5.988,hw27363490;
1177,杭厦赛区,hw47779841,'6.0253,hw47779841;
1178,粤港澳赛区,么么么,'6.0394,Mua_zz;hw78647143;hw54507188;
1179,武长赛区,hw12523904,'6.0744,hw12523904;
1180,西北赛区,hw50174232,'6.1682,hw50174232;
1181,江山赛区,药水哥队,'6.1694,hw79971769;Jerry_Jiang;hw00648577;
1182,江山赛区,dwtenis,'6.1851,dwtenis;
1183,上合赛区,hw50174232,'6.1957,hw50174232;
1184,上合赛区,杨正宗,'6.197,hw53397517;hw39251168;hw66623862;
1185,武长赛区,hw47779841,'6.2053,hw47779841;
1186,西北赛区,hw72079692,'6.2139,hw72079692;
1187,京津东赛区,hw50174232,'6.2152,hw50174232;
1188,西北赛区,ffee1111,'6.233,ffee1111;
1189,江山赛区,春田花花幼稚园,'6.2333,WYezzZ;hw58810188;hw42485545;
1190,粤港澳赛区,hw50174232,'6.2367,hw50174232;
1191,西北赛区,hw02849838,'6.2671,hw02849838;
1192,杭厦赛区,鲲之大一锅炖不下,'6.3204,tianguoqing;
1193,京津东赛区,漓洲,'6.3364,yufeng_li;hw48999980;
1194,上合赛区,chegnice,'6.3487,chegnice;
1195,江山赛区,第53+1个质数,'6.3518,hw65058938;
1196,西北赛区,ruidada,'6.4055,ruidada;
1197,上合赛区,yhchen,'6.4191,yhchen;
1198,武长赛区,whut分母小队,'6.4538,hw08134823;pig_max;
1199,武长赛区,dwtenis,'6.4547,dwtenis;
1200,江山赛区,yigeiwoli_giaogiao,'6.4726,yigeiwoli_giaogiao;
1201,上合赛区,hw50945293,'6.5007,hw50945293;
1202,上合赛区,划水1号,'6.5016,hw54187701;hw00206607;
1203,上合赛区,hw56900781,'6.5186,hw56900781;
1204,成渝赛区,learning_BORA,'6.5273,Saudade_Ga;whoosual;
1205,京津东赛区,迪丽热巴哥,'6.5454,hw72891303;
1206,杭厦赛区,hw24542242,'6.5603,hw24542242;
1207,粤港澳赛区,hw20685628,'6.5905,hw20685628;
1208,粤港澳赛区,hw68670954,'6.5929,hw68670954;
1209,成渝赛区,2020中国加油,'6.5938,hw19324134;hw60908485;hw56609753;
1210,成渝赛区,hw53551693,'6.5944,hw53551693;
1211,海外赛区,树上的鸟儿成双队,'6.6249,yangyou95;hw45133806;jiawei_zhao;
1212,粤港澳赛区,sunxiangjun,'6.6708,sunxiangjun;
1213,西北赛区,小猫咪你为什么总是脱毛,'6.6896,Growing_hw;
1214,京津东赛区,三人行,'6.6973,hw92044045;hw75164499;hw70869960;
1215,上合赛区,华为手机是我们的！吗,'6.7021,hw71496141;
1216,京津东赛区,hw75093277,'6.712,hw75093277;
1217,上合赛区,Nanase_,'6.7393,Nanase_;
1218,江山赛区,One Piece,'6.7601,portgas-d-asce;
1219,京津东赛区,Instant Search,'6.7637,CoolDoWN;hw69439088;hw44629575;
1220,江山赛区,gzy1995,'6.7949,gzy1995;
1221,京津东赛区,blindhakoton,'6.8125,blindhakoton;
1222,上合赛区,hw81481076,'6.8233,hw81481076;
1223,上合赛区,HFZhang,'6.836,HFZhang;
1224,西北赛区,hw17736998,'6.8394,hw17736998;
1225,江山赛区,蜜桃猫,'6.8504,ll445616983;
1226,江山赛区,酱油一波,'6.8819,Master_1114;ljyljyok;LMYWXNY;
1227,江山赛区,hw81711833,'6.8968,hw81711833;
1228,江山赛区,第54个质数,'6.9456,hw36755878;
1229,江山赛区,hw89483362,'6.9458,hw89483362;
1230,西北赛区,Creammmmm,'6.9563,Creammmmm;hw34841889;workccat;
1231,京津东赛区,hw95661442,'6.9566,hw95661442;
1232,武长赛区,天天向上,'6.971,hw06688329;hw05335767;hw02530443;
1233,江山赛区,玄学调优中,'6.9804,sunxiangjun;
1234,成渝赛区,咸鱼队,'7.0033,hw75392925;
1235,成渝赛区,hw13860832,'7.0199,hw13860832;
1236,武长赛区,您吃了吗,'7.0246,Hello___world;
1237,粤港澳赛区,hw02849838,'7.0408,hw02849838;
1238,粤港澳赛区,hw08034176,'7.044,hw08034176;
1239,江山赛区,hw67398159,'7.0463,hw67398159;
1240,上合赛区,小鱼天上飞,'7.0514,yxsun_;
1241,成渝赛区,hw25170450,'7.1,hw25170450;
1242,成渝赛区,hw15378795,'7.1094,hw15378795;
1243,西北赛区,void,'7.1144,hw04591787;
1244,京津东赛区,hw56315619,'7.1228,hw56315619;
1245,京津东赛区,hw61820190,'7.1241,hw61820190;
1246,上合赛区,hw12400457,'7.1606,hw12400457;
1247,西北赛区,hw08034176,'7.1618,hw08034176;
1248,杭厦赛区,hw69129214,'7.174,hw69129214;
1249,上合赛区,zhangfeiyang,'7.1777,zhangfeiyang;
1250,上合赛区,hw16356707,'7.1906,hw16356707;
1251,成渝赛区,hw08034176,'7.1959,hw08034176;
1252,成渝赛区,hw74247577,'7.1973,hw74247577;
1253,成渝赛区,咸鱼池的咸鱼,'7.199,hw34732297;
1254,上合赛区,hw78053806,'7.1992,hw78053806;
1255,杭厦赛区,Cyuanhhhhhh,'7.2234,Cyuanhhhhhh;
1256,西北赛区,伞兵三号已就位,'7.2401,hw62604201;
1257,上合赛区,hw39070211,'7.3171,hw39070211;
1258,京津东赛区,guanph001,'7.3306,guanph001;
1259,江山赛区,john-junjun,'7.334,john-junjun;
1260,武长赛区,怼字念队,'7.3459,run_code_only;hw13614633;hw41623994;
1261,粤港澳赛区,小球球,'7.3559,hw36853657;
1262,上合赛区,裂开225,'7.362,hw98770097;
1263,上合赛区,xzdDong,'7.3743,xzdDong;
1264,江山赛区,LucasHou,'7.382,LucasHou;
1265,江山赛区,狭路相逢勇者胜,'7.4188,wupeng1055408601;
1266,杭厦赛区,YaoYee,'7.4381,YaoYee;
1267,西北赛区,BattleShip,'7.4785,BattleShip;
1268,上合赛区,hw91811502,'7.4828,hw91811502;
1269,成渝赛区,CQUPT_sql,'7.4922,CQUPT_sql;
1270,上合赛区,roeexu,'7.493,roeexu;
1271,西北赛区,ZhiyuanRen,'7.5215,ZhiyuanRen;
1272,杭厦赛区,甄甄,'7.5363,hw23655024;
1273,杭厦赛区,hw53303574,'7.5368,hw53303574;
1274,上合赛区,小朋友你是否有很多问号,'7.5717,ADXiaoL;
1275,成渝赛区,Tymon,'7.5739,Tymon;
1276,武长赛区,疾风剑豪之狂风绝息斩,'7.5822,hw39178711;
1277,上合赛区,hw34935364,'7.6348,hw34935364;
1278,武长赛区,hw46923167,'7.6374,hw46923167;
1279,武长赛区,德玛西亚皇子之巨龙撞击,'7.6384,hw09453562;
1280,西北赛区,mgg644,'7.6779,mgg644;
1281,上合赛区,就看看,'7.6902,name_liuhao;
1282,海外赛区,-1s,'7.7069,hw33251836;
1283,成渝赛区,Kaiju,'7.7247,eomlife;hw65744364;ellezhang;
1284,武长赛区,hw01439312,'7.7593,hw01439312;
1285,江山赛区,hw47779841,'7.7714,hw47779841;
1286,武长赛区,useless,'7.7821,hw15921299;
1287,成渝赛区,hw91503094,'7.8119,hw91503094;
1288,上合赛区,膜法赐我力量,'7.8162,hw85242847;
1289,西北赛区,二营长，把你他娘的意大利泡面拿出来,'7.8497,hw94527000;
1290,京津东赛区,CLANNAD,'7.8525,hw83091555;
1291,京津东赛区,hw88261139,'7.8641,hw88261139;
1292,杭厦赛区,wyh2dxh,'7.8676,wyh2dxh;
1293,上合赛区,hw25303207,'7.9295,hw25303207;
1294,上合赛区,冲,'7.9372,Farmer_fd;
1295,京津东赛区,鱼蛋蛋的喵,'7.9428,hw07374102;
1296,京津东赛区,hw92348605,'7.9705,hw92348605;
1297,江山赛区,fivefiveopen,'8.0461,hw60644055;
1298,江山赛区,xujingle1995,'8.0531,xujingle1995;
1299,京津东赛区,鱼蛋蛋,'8.0549,hw16499678;
1300,粤港澳赛区,菜狗就不配参赛了么,'8.1037,hw54190270;
1301,京津东赛区,wasaiboluoxia,'8.1182,wasaiboluoxia;
1302,杭厦赛区,cypcyp,'8.1374,cypcyp;
1303,成渝赛区,hw28731387,'8.1425,hw28731387;
1304,江山赛区,今世进士尽是近视,'8.1537,qxy4406;hw24862943;fu9102;
1305,西北赛区,zhangzerui,'8.161,zhangzerui;
1306,西北赛区,交大西瓜籽,'8.1613,LiLin0118;
1307,粤港澳赛区,风中孤独的一匹狗,'8.1617,Shacoo;
1308,江山赛区,DSL_NB,'8.1639,qianche_jiban;alvingcs;
1309,成渝赛区,hw04944232,'8.2138,hw04944232;
1310,西北赛区,七层套娃来找环,'8.2257,hw35305675;
1311,西北赛区,always@(posedge hearbeats),'8.2276,Areasbob;hw04124620;
1312,上合赛区,淡黄的长裙,'8.2295,sun_agony710;
1313,京津东赛区,hw52443242,'8.2338,hw52443242;
1314,杭厦赛区,痒痒猫,'8.2452,hw84846608;
1315,西北赛区,1234567,'8.2493,hw09851360;
1316,杭厦赛区,hw65499333,'8.2896,hw65499333;
1317,杭厦赛区,可可爱爱小熊仔,'8.2968,NewBearJun;
1318,京津东赛区,来搞笑的,'8.3143,mengql16;
1319,江山赛区,hw48664467,'8.3384,hw48664467;
1320,杭厦赛区,hw95033386,'8.3395,hw95033386;
1321,成渝赛区,messi-10,'8.3457,hw41027052;
1322,西北赛区,IOTTEST,'8.3539,xujingle1995;
1323,京津东赛区,蓬松的头发,'8.3844,sun_agony710;hw53153660;hw66050191;
1324,成渝赛区,hw53917791,'8.4474,hw53917791;
1325,成渝赛区,01-issem,'8.4564,monster2020;
1326,上合赛区,大佬让让我,'8.4927,laizef;
1327,上合赛区,小狼崽2020发光吧,'8.5186,LFJ1996;
1328,京津东赛区,hw89628076,'8.546,hw89628076;
1329,上合赛区,e-xxkun,'8.569,e-xxkun;
1330,成渝赛区,huashanjk,'8.5876,huashanjk;
1331,江山赛区,爆肝打代码,'8.5889,hw35975331;hw81986263;
1332,江山赛区,hw71783022,'8.5992,hw71783022;
1333,江山赛区,hw43446367,'8.6124,hw43446367;
1334,成渝赛区,404NotFound,'8.6196,hw75450978;hw99239284;hw51681190;
1335,江山赛区,NUAA_B13,'8.6365,hw54026082;hw83718966;busyfish;
1336,西北赛区,hw84551653,'8.6448,hw84551653;
1337,成渝赛区,hw44661176,'8.7194,hw44661176;
1338,成渝赛区,cwq,'8.7284,hw69242089;hw09437353;hw78986215;
1339,京津东赛区,hjkl,'8.7425,hw95662385;
1340,江山赛区,archlinux,'8.7714,dzzxjl;
1341,上合赛区,hw32964728,'8.7849,hw32964728;
1342,杭厦赛区,hw75076535,'8.8118,hw75076535;
1343,西北赛区,hw58790633,'8.8126,hw58790633;
1344,成渝赛区,让我先跑39米,'8.8693,xin_kevin;yl-precious;
1345,西北赛区,hl_gogo,'8.9033,hl_go_go;
1346,粤港澳赛区,hw47779841,'8.9106,hw47779841;
1347,西北赛区,西北史努比,'8.9217,hw60174241;
1348,粤港澳赛区,csqi9601,'8.9268,csqi9601;
1349,粤港澳赛区,菜鸡队,'8.9281,baner04628;hw11892635;hw56511116;
1350,江山赛区,渣渣灰,'8.9714,budongyue;
1351,西北赛区,Stu_Sun,'8.9956,Stu_Sun;
1352,西北赛区,hw68597056,'9.0146,hw68597056;
1353,粤港澳赛区,wenym7,'9.0152,wenym7;
1354,成渝赛区,hw69695587,'9.0369,hw69695587;
1355,成渝赛区,hw46954787,'9.0522,hw46954787;
1356,上合赛区,hw84349918,'9.0556,hw84349918;
1357,西北赛区,仙工大,'9.0597,qq915172915;
1358,上合赛区,hw35453026,'9.063,hw35453026;
1359,粤港澳赛区,hw92664442,'9.0716,hw92664442;
1360,上合赛区,jyhx0903,'9.0868,jyhx0903;
1361,上合赛区,hw89873432,'9.0881,hw89873432;
1362,粤港澳赛区,不知道对不对,'9.0893,hw38459909;hw53122012;
1363,武长赛区,hw34724035,'9.1133,hw34724035;
1364,江山赛区,GroundBySpring,'9.1493,autumnTiger;WinterBear;summerHawk;
1365,上合赛区,hw76446675,'9.1566,hw76446675;
1366,杭厦赛区,jksoap,'9.1569,jksoap;
1367,京津东赛区,敢为人先,'9.1788,hw86039876;hw70018403;hw13214624;
1368,西北赛区,blessdly,'9.1845,hw_cxx;blessings_lin;
1369,西北赛区,yangdengfeng,'9.1911,yangdengfeng;
1370,杭厦赛区,hw88331246,'9.1936,hw88331246;
1371,粤港澳赛区,苏牙踢前锋,'9.1998,Mr_SET;hw95575520;
1372,上合赛区,圣安东尼奥马刺队,'9.2277,carrotcakes;
1373,成渝赛区,其实我在第五层,'9.2432,hw63288133;
1374,成渝赛区,hw06200860,'9.2539,hw06200860;
1375,西北赛区,45度仰望天空~,'9.2616,hw52297186;hw16310054;hw82582581;
1376,成渝赛区,我拿buff，谢谢！,'9.2627,T00007;hw91443037;hw64790157;
1377,西北赛区,hw91239333,'9.2759,hw91239333;
1378,成渝赛区,hw27602532,'9.2971,hw27602532;
1379,杭厦赛区,hw51215035,'9.3095,hw51215035;
1380,京津东赛区,hw58208901,'9.3224,hw58208901;
